persona_id,household_id,method,city,days,start_date,memory_sample_id,memory_source_event_id,memory_source_day,price_csv,vpp_start_hour,vpp_duration_hours,vpp_events_json,status,return_code,elapsed_s,output_dir,log_file,run_summary_path,exit_code,energy_kwh,energy_kwh_per_day,day_ahead_total_cost_eur,day_ahead_weighted_price_eur_per_kwh,day_ahead_price_unit,day_ahead_price_source,vpp_window_energy_kwh,vpp_window_energy_avg_per_hour_kwh,vpp_demand_achievement_ratio,vpp_appliance_avoidance_success_rate,user_pref_score,appliance_task_completion_rate,physical_appliance_task_completion_rate,policy_output_covered_appliance_services,policy_output_uncovered_appliance_services,policy_output_absent_appliance_services,counterfactual_baseline_status,counterfactual_baseline_id,counterfactual_baseline_source,counterfactual_baseline_basis,counterfactual_baseline_event_count,counterfactual_baseline_vpp_window_kwh,counterfactual_actual_vpp_window_kwh,counterfactual_capacity_upper_bound_total_kwh,counterfactual_capacity_upper_bound_avg_per_hour_kwh,counterfactual_actual_shed_total_kwh,counterfactual_actual_shed_avg_per_hour_kwh,counterfactual_delivery_ratio_vs_baseline_upper_bound_total,vpp_energy_reduction_total_kwh,vpp_energy_reduction_avg_per_hour_kwh,vpp_energy_reduction_basis
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,rule_milp,Germany,1,2025-07-27,d27_hist_d27_1,hist_d27_1,27,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d27_hist_d27_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s1_dual_commuter_standard_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day/run_summary.txt,0,54.42133,54.42133,15.555369,0.082704,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.3038,6.3038,0.0,0.0,1.375,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s1_dual_commuter_standard|germany|1days|2025-07-27|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_no_dr_germany_d27_hist_d27_1_2025-07-27_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0144,6.3038,6.0144,6.0144,-0.2894,-0.2894,-0.048118,-0.2894,-0.2894,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,rule_milp,Tianjin,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_tianjin_1day/household_s1_dual_commuter_standard_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,81.883712,81.883712,70.013645,1.253969,normalized TOU cost/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,0.8636,0.8636,0.0,0.0,1.962,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s1_dual_commuter_standard|tianjin|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,1.9028,0.8636,1.9028,1.9028,1.0392,1.0392,0.546143,1.0392,1.0392,no_dr_counterfactual_baseline
household_s5_shared_roommates_irregular,household_s5_shared_roommates_irregular,rule_milp,Tianjin,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s5_shared_roommates_irregular_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_tianjin_1day/household_s5_shared_roommates_irregular_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s5_shared_roommates_irregular_rule_milp_tianjin_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,73.304908,73.304908,64.154101,1.254877,normalized TOU cost/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,0.8635,0.8635,0.0,0.0,1.863,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s5_shared_roommates_irregular|tianjin|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s5_shared_roommates_irregular_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,1.9028,0.8635,1.9028,1.9028,1.0393,1.0393,0.546195,1.0393,1.0393,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,no_dr,Germany,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_no_dr_germany_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s2_multigeneration_caregiver_no_dr_germany_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_no_dr_germany_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,53.098149,53.098149,17.160698,0.093547,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.4542,6.4542,1.0,1.0,,0.0,0.8,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s2_multigeneration_caregiver|germany|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_no_dr_germany_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.4542,6.4542,6.4542,6.4542,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s1_dual_commuter_standard,household_s1_dual_commuter_standard,no_dr,Germany,1,2025-07-28,d28_hist_d28_1,hist_d28_1,28,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d28_hist_d28_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_no_dr_germany_d28_hist_d28_1_2025-07-28_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s1_dual_commuter_standard_no_dr_germany_d28_hist_d28_1_2025-07-28_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_no_dr_germany_d28_hist_d28_1_2025-07-28_1day/run_summary.txt,0,56.325914,56.325914,16.712661,0.090241,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.1107,6.1107,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s1_dual_commuter_standard|germany|1days|2025-07-28|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s1_dual_commuter_standard_no_dr_germany_d28_hist_d28_1_2025-07-28_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.1107,6.1107,6.1107,6.1107,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,no_dr,Tianjin,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_tianjin_1day/household_s4_ev_commuter_flexible_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,81.947706,81.947706,83.662121,1.23773,normalized TOU cost/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,1.9028,1.9028,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s4_ev_commuter_flexible|tianjin|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,1.9028,1.9028,1.9028,1.9028,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,rule_milp,Germany,1,2025-07-27,d27_hist_d27_1,hist_d27_1,27,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d27_hist_d27_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s2_multigeneration_caregiver_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day/run_summary.txt,0,49.834582,49.834582,14.564874,0.081689,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.1097,6.1097,0.0,0.0,1.902,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s2_multigeneration_caregiver|germany|1days|2025-07-27|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_no_dr_germany_d27_hist_d27_1_2025-07-27_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,5.9896,6.1097,5.9896,5.9896,-0.1201,-0.1201,-0.020051,-0.1201,-0.1201,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,rule_milp,Germany,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s4_ev_commuter_flexible_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,69.640377,69.640377,18.123268,0.093537,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,5.6772,5.6772,0.0,0.0,2.0,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s4_ev_commuter_flexible|germany|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_germany_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.4853,5.6772,6.4853,6.4853,0.8081,0.8081,0.124605,0.8081,0.8081,no_dr_counterfactual_baseline
household_s3_hybrid_work_from_home,household_s3_hybrid_work_from_home,rule_milp,Germany,1,2025-07-27,d27_hist_d27_1,hist_d27_1,27,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d27_hist_d27_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s3_hybrid_work_from_home_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_rule_milp_germany_d27_hist_d27_1_2025-07-27_1day/run_summary.txt,0,53.075727,53.075727,15.133363,0.082309,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,5.9626,5.9626,0.0,0.0,1.983,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s3_hybrid_work_from_home|germany|1days|2025-07-27|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_no_dr_germany_d27_hist_d27_1_2025-07-27_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,5.9596,5.9626,5.9596,5.9596,-0.003,-0.003,-0.000503,-0.003,-0.003,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,no_dr,Germany,1,2025-07-27,d27_hist_d27_1,hist_d27_1,27,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d27_hist_d27_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_germany_d27_hist_d27_1_2025-07-27_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s4_ev_commuter_flexible_no_dr_germany_d27_hist_d27_1_2025-07-27_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_germany_d27_hist_d27_1_2025-07-27_1day/run_summary.txt,0,58.767933,58.767933,16.200483,0.084156,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.0144,6.0144,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s4_ev_commuter_flexible|germany|1days|2025-07-27|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_germany_d27_hist_d27_1_2025-07-27_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.0144,6.0144,6.0144,6.0144,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s2_multigeneration_caregiver,household_s2_multigeneration_caregiver,rule_milp,Germany,1,2025-07-26,d26_hist_d26_1,hist_d26_1,26,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d26_hist_d26_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_germany_1day/household_s2_multigeneration_caregiver_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_rule_milp_germany_d26_hist_d26_1_2025-07-26_1day/run_summary.txt,0,58.884856,58.884856,16.657311,0.092259,EUR/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/germany_2025_price.csv,6.6992,6.6992,0.0,0.0,1.9,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s2_multigeneration_caregiver|germany|1days|2025-07-26|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s2_multigeneration_caregiver_no_dr_germany_d26_hist_d26_1_2025-07-26_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,6.4542,6.6992,6.4542,6.4542,-0.245,-0.245,-0.03796,-0.245,-0.245,no_dr_counterfactual_baseline
household_s4_ev_commuter_flexible,household_s4_ev_commuter_flexible,no_dr,Tianjin,1,2025-07-27,d27_hist_d27_1,hist_d27_1,27,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,16.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d27_hist_d27_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d27_hist_d27_1_2025-07-27_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_tianjin_1day/household_s4_ev_commuter_flexible_no_dr_tianjin_d27_hist_d27_1_2025-07-27_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d27_hist_d27_1_2025-07-27_1day/run_summary.txt,0,65.356255,65.356255,68.802355,1.192025,normalized TOU cost/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,1.017,1.017,1.0,1.0,,0.0,1.0,[],"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],matched,household_s4_ev_commuter_flexible|tianjin|1days|2025-07-27|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s4_ev_commuter_flexible_no_dr_tianjin_d27_hist_d27_1_2025-07-27_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,1.017,1.017,1.017,1.017,0.0,0.0,0.0,0.0,0.0,no_dr_counterfactual_baseline
household_s3_hybrid_work_from_home,household_s3_hybrid_work_from_home,rule_milp,Tianjin,1,2025-07-25,d25_hist_d25_1,hist_d25_1,25,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,20.0,1.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_event_configs/d25_hist_d25_1.json,skipped_done,0,0.0,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_rule_milp_tianjin_d25_hist_d25_1_2025-07-25_1day,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/_batch_logs/daily_dr_memory_tianjin_1day/household_s3_hybrid_work_from_home_rule_milp_tianjin_d25_hist_d25_1_2025-07-25_1day.log,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_rule_milp_tianjin_d25_hist_d25_1_2025-07-25_1day/run_summary.txt,0,70.388438,70.388438,56.209417,1.127197,normalized TOU cost/kWh,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/experiments/real_data/tianjin_tou_price_normalized.csv,2.6958,2.6958,0.0,0.0,1.983,1.0,1.0,"['dishwasher', 'dryer', 'ev', 'washer', 'water_heater']",[],[],matched,household_s3_hybrid_work_from_home|tianjin|1days|2025-07-25|no_dr,/home/hku_user3/EnergyBridge_rl_dr_memory_202607/benchmark_results/2026-07-22_rule_milp_dr_memory_daily_july/household_s3_hybrid_work_from_home_no_dr_tianjin_d25_hist_d25_1_2025-07-25_1day/benchmark_result.json,no_dr_counterfactual_event_window_energy,1,8.6565,2.6958,8.6565,8.6565,5.9607,5.9607,0.688581,5.9607,5.9607,no_dr_counterfactual_baseline
